,ticker,year,quarter,speaker-name,speaker-context,is-asker,remark-number,remark
2859,F,2021,3,john-lawler,chief-financial-officer,False,2,"So, it's interesting because I remember those days when Don probably made that comment about rental fleets and that they were low margin, etc.
I think what you're finding is business models are changing, and the fleet business is evolving, just like everything else in our industry.
And we see that there could potentially be a positive fleet business where they could make good money.
And so we're not going to shy away from that if we see that it's right for our brand, and we think it's right for the bottom line.
And so we're going to continue to look at fleets differently.
We're going to continue to think about vehicles as a service and what that potential holds for us as that business model changes, and we'll see where that takes us.
But we're not going to go back to the times where we're putting in capacity, we're pumping out units, selling them at little to no margin for rental cars.
That's not going to happen again.
And -- go ahead.
I'm sorry.
"
2860,F,2021,3,john-lawler,chief-financial-officer,False,3,"Yeah.
So as you would expect, we're very conscientious about the dynamic of the supply and demand and the impact that, that has on the pricing.
And we look at this on a daily basis, managing our incentives, looking at if we should be taking top-line pricing given the inflationary pressures we're seeing.
And as we talked about, we're not going to go back to the old habit of loading up the dealers with stock and then looking through the push-through of -- for sales.
We're going to focus more on orders coming through online.
Specific orders to customers being satisfied, understanding what their demands are, simplifying the system.
And with all of that, we expect to retain quite a bit of the price.
Now, will it mitigate as we go through next year as supply and demand comes more in balance and into '23? Yes.
But our job is going to be to manage that and retain as much pricing as we can and -- while providing customers good value for those products.
So it's something that we look at very closely on a daily basis.
"
2861,F,2021,3,john-lawler,chief-financial-officer,False,4,"Yes.
Colin, that's a great question.
Thank you.
Now we did say last quarter that we expected the second half to be up about 30%.
Looks like it's going to be up somewhere around 15%.
And so what you're seeing flow-through is the strength we had in the quarter relative to the top line and other actions that we took relative to cost, etc.
So when you look at that walk, that bridge between Q3 to Q4, we expect market factors to be positive.
We said we think volume is going to be up sequentially about 10%.
We also see a little bit stronger mix continuing.
And then, of course, you'll have some product-related costs, production-related costs associated with that.
But net-net, market factors net of those costs to produce the increased volumes is going to be positive.
What we're seeing from a headwind standpoint, if you look at Q3 to Q4, are commodities.
We expect that on a quarter-over-quarter basis, they're going to be up about $700 million.
And if you look at that, so far year to date, we've seen about $1.6 billion of commodities hit us.
And when you get to the fourth quarter, and you get the cumulative effect of that.
On a year-over-year basis, commodities are going to be up about another $1.5 billion in the fourth quarter.
So year over year, up $1.5 billion, sequentially, up $700 million.
And then we are going to see some higher warranty costs on a sequential basis in the fourth quarter for things that we have to take care of around extended warranties and a little bit higher coverages.
But again, on a year-over-year basis, our warranty will improve in the fourth quarter and full year on a year-over-year basis.
Our warranty, we expect to be good by about $1.4 billion.
"
2862,F,2021,3,john-lawler,chief-financial-officer,False,5,"Does that help you with the bridge?
"
2863,F,2021,3,john-lawler,chief-financial-officer,False,6,"I believe it was 2013.
"
2864,F,2021,3,john-lawler,chief-financial-officer,False,7,"Yeah.
So what we're seeing there is that we've got the EBIT coming in, right, that improvement, but the less favorable improvement in working capital and timing differences hitting us in the quarter because we have lower-than-anticipated volume in the back half of the quarter due to the chip constraints.
And so we get hit with that working capital at the end of the year.
So that's what's happening to us on the free cash flow.
So it's a timing issue.
"
2865,F,2021,3,john-lawler,chief-financial-officer,False,8,"So of the $30 billion, when you look at the cap, very little -- when you said about half of that was cap, very little of that has been spent through 2021 relative to the 13 -- to the $15 billion, about half of it.
Of course, you're going to see the expense front-loaded because that's primarily the engineering that we have in developing the battery electric vehicles.
And then the direct investment, which is about 25% of it, that's for things like the vertical integration of the JVs and those types of things.
And you saw those announcements this quarter with our plan in BlueOval SK, the battery plant.
So that's how we're going to unfold that spending over time.
"
2866,F,2021,3,john-lawler,chief-financial-officer,False,9,"Yeah.
So we're not going to give a number at this point, Itay, but what we're saying is that the strength of our new product lineup, our high-volume nameplates like in the strength of what we're seeing from Mach-E, as Jim said, we think there's about demand for 200,000 units.
We've got the Bronco and Maverick, E-Transit and F-150 Lightning are coming.
It's the best lineup we've had.
And so that's going to be a tailwind for us for sure as we go into next year.
And you're seeing that come through this year, and we're going to build on that, but we're also going to have to manage the headwinds that we've talked about and the other puts and takes.
But what we can tell you is we are laser-focused on getting to the 8% target in 2023.
And so we will manage into next year.
These are the types of things we're seeing from a puts and takes standpoint, strengths, and all the tailwinds and then the headwinds.
And we will manage that next year, and we'll be on the path next year toward our 8% target in 2020.
"
2867,F,2021,3,john-lawler,chief-financial-officer,False,10,"Good evening.
"
2868,F,2021,3,john-lawler,chief-financial-officer,False,11,"All right.
Well, as we talked about last quarter, Mach-E is EBIT profitable today, but we also know -- we also know that the margins are not as strong as our ICE margins.
And so we're working on that.
Over time, we expect as we scale, as you said.
And as the technology costs come down, we will grow those margins.
And ultimately, we do expect with these connected vehicles, these connected BEVs that the profit margins will be better than what we're seeing on ICE today, but that's over time.
"
2869,F,2021,3,john-lawler,chief-financial-officer,False,12,"Yeah.
So if you look at where we ended in September, we ended at about 20 days supply in the U.S., and we're watching it very closely from a day supply standpoint.
And as we talked about last quarter, you know, our historical day supply was somewhere around 75 days.
We're not going back there.
And as Jim said, we're going to be very disciplined, and we expect to be, you know, in the 50-day supply when we're fully at full capacity, and we're running and producing everything that we can.
So that's going to be the key.
The other thing I would say, John, is that the move, as we talked about in our remarks, to having more of our sales come through orders, online orders in the order bank, that's really important for us to manage our day supply so that it's less of a, you know, ground stock push through and its customer demand pull-through based on the orders.
And we had over 100,000 orders at the end of the quarter, and that's grown since then in our order bank.
And that played well for us in the third quarter.
"
2870,F,2021,3,john-lawler,chief-financial-officer,False,13,
2871,F,2021,3,john-lawler,chief-financial-officer,False,14,"As of --
"
2872,F,2021,3,john-lawler,chief-financial-officer,False,15,"Yeah.
It's the underlying strength of the business, John.
And, you know, we're not capital constrained.
We're able to fund our initiatives for growth.
We know that there are going to be other opportunities that surface.
We're confident that we can fund those, and we're focused on total shareholder returns, not only stock appreciation but also the dividend.
And so given the strength of the business, the board elected that we would restart the dividend this quarter.
"
2873,F,2021,3,john-lawler,chief-financial-officer,False,16,"Yeah.
So from the magnesium standpoint, when we look at that, you know, we are seeing price pressure on aluminum broadly.
You know, we saw that all year, and we probably see a little bit more price pressure due to the magnesium issue.
But our sheet metal suppliers, our sheet aluminum suppliers don't purchase magnesium from China for North American production.
So we don't see that having any significant impact or any impact on us.
We do see the chip issue continuing to run through '22.
As we said, it's very dynamic.
Right now, you ask us what we think the sequential increase in supply will be year over year, we think we'll have about 10% more, but that's changing weekly.
And we're doing everything we can to get our hands on as many chips as we can.
But we do see that running through 2022.
It could extend into 2023, although we do anticipate the scope and severity of that to reduce as we move through '22 into '23.
"
2874,F,2021,3,john-lawler,chief-financial-officer,False,17,"Yeah, Rod.
We'll start to see those come in as we get into '22, and then they'll feather in through '23 as we continue to ramp our investments in our plan, our priorities, not only in the products, the BEVs, but also as we're building out our customer-facing technologies, our connectivity, etc.
So yes, you'll see that start to come in on a year-over-year basis next year, and it will continue in through '23.
"
2875,F,2021,3,john-lawler,chief-financial-officer,False,18,"Not -- I'm not ready to do that today for '22 and going in through '23.
We're completely targeted on getting to that 8% in 2023.
So we'll manage it within that.
But today, I'm not ready to talk in that level of detail about it.
"
2876,F,2021,3,john-lawler,chief-financial-officer,False,19,"Right.
So I think what you'll find is that, as you look through 2022, the first half, we'll have less supply than through the second half.
And as I said earlier, we see this mitigating over time.
It may extend into 2023.
But I would say that we should be back up and running based on what we're seeing today, a run rate, the end of next year into '23.
And then in 2023, we'd start to rebuild our inventories.
But it's dynamic, Rod, and it's hard to make a pinpoint call at this point in time.
But we wanted to share with you what we're seeing is that we're seeing about 10% for next year.
And we see that the chip constraint is going to still hit us.
It's going to still be a factor next year.
So we have to keep managing as we are this year.
"
2877,F,2021,3,john-lawler,chief-financial-officer,False,20,"So, we're going to continue to work and focus on improving our business, right? Our target is to have an investment-grade balance sheet, but that's going to come by improving the business.
And you're seeing the strength of that come through.
And so that's what we're focused on.
What the rating agencies decide to do with our rating, they'll manage that, and that's up to them.
What we're laser focused on is improving the run rate of the business, improving our performance, improving our overall metrics.
And eventually, the rating agencies and the ratings will take care of themselves.
"
2878,F,2021,3,dan-levy,credit-suisse,True,0,"Hey, good evening.
Thank you for taking the question.
I'd first just like to ask a question on the shape of recovery in volumes.
A, is this magnesium shortage going to cause any sort of near-term supply disruption for you? I mean we heard some draconian comments that it could just outright stop European production, and just maybe you can give us a sense broadly of how you anticipate the shape of recovery, you know, in terms of volumes.
At what point do we get -- or is your baseline expectation that the chip shortage is fully mitigated, and you can be back at full run rate production?
"
2879,F,2021,3,dan-levy,credit-suisse,True,1,"Great.
Thank you.
Second question, I'd like to zoom out, it's a bit more strategic.
I think if we just look at the pace of progress at Ford, just both financially and in terms of EV, AV, halting digital, and just what we're seeing today is it's far greater than what you saw 12 or 18 months ago, which is actually pretty impressive given the large organization just takes time to really affect change.
So I just want to -- I'm trying to understand how much of what we're seeing today was something that was always there and just only starting to come to the surface now, you're sort of getting the fruits of prior initiatives? Or has something fundamentally changed in the past 12, 18 months? What does this just tell us about the pace of change at Ford with the next comparison? Maybe just to be a bit more specific because I know you can take that in a number of ways.
Maybe you can answer that specifically to what we're seeing on product and planning on the business transition to EV.
"
2880,F,2021,3,dan-levy,credit-suisse,True,2,"And just to be more specific on the product front because I think we're seeing a much faster pace of product, is the time of development products like -- how much have you accelerated that? Meaning, typically, in the past, we hear of three and a half to four years of drawing board to product in showroom.
Is there a new normal for what that is?
"
2881,F,2021,3,dan-levy,credit-suisse,True,3,"Great.
Thank you very much, very helpful.
Operator
Your next question comes from the line of Ryan Brinkman with J.P.
Morgan.
"
2882,F,2021,3,dan-levy,credit-suisse,True,4,
2883,F,2021,3,lynn-antipas-tyson,executive-director-of-investor-relations,False,0,"Thank you, Erica.
Welcome to Ford Motor Company's third-quarter 2021 earnings call.
With me today are Jim Farley, president and CEO; and John Lawler, our chief financial officer.
Also joining us for Q&A is Marion Harris, CEO of Ford Credit.
Today's discussions include some non-GAAP references.
These are reconciled to the most comparable U.S.
GAAP measures in the appendix of our earnings deck.
You can find the deck, along with the rest of our earnings materials and other important content, at shareholder.ford.com, including some updated videos and proof points around our Ford+ plan for growth.
Today's discussion also includes forward-looking statements about our expectations.
Actual results may differ from those stated.
The most significant factors that could cause actual results to differ are included on Page 23.
Unless otherwise noted, all comparisons are year over year.
Company EBIT, EPS, and free cash flow are on an adjusted basis.
Product mix is volume weighted.
A quick update on our IR events for the balance of the year.
We have five.
On Monday, the 1st, November 1, Wolfe will host a fireside chat with John Lawler and Hau Thai-Tang, our chief product platform and operations officer.
On the 18th of November, Barclays will host a virtual fireside chat with Ted Cannis, our CEO of Ford Pro.
In December, on the 3rd, Goldman Sachs will host a virtual fireside chat with Lisa Drake, our chief operating officer for North America.
On the 3rd, Credit Suisse will host a fireside chat with Hau Thai-Tang.
And finally, on the 9th, Deutsche Bank will host a virtual fireside chat with Alex Purdy, our director of business operations, enterprise connectivity.
Now, I'll turn the call over to Jim Farley.

"
2884,F,2021,3,lynn-antipas-tyson,executive-director-of-investor-relations,False,1,
2885,F,2021,3,itay-michaeli,citi,True,0,"Great.
Thanks.
Good evening, everybody.
Just two quick ones for me.
First, is there any update on the BlueCruise deployment, including through OTA, maybe some initial customer feedback?
"
2886,F,2021,3,itay-michaeli,citi,True,1,"Yeah.
That's very, very helpful.
And then maybe just a super quick follow-up, just a point of clarification.
Thank you for the 2022 initial indications.
In the release, at least it mentioned you expect to build on the strong performance in 2021.
I'm just curious of that -- if we should interpret that as you expect to grow EBIT adjusted year over year in 2022.
"
2887,F,2021,3,itay-michaeli,citi,True,2,"Great.
That's super helpful.
Thank you.
Operator
Your next question comes from the line of Emmanuel Rosner with Deutsche Bank.
"
2888,F,2021,3,itay-michaeli,citi,True,3,
2889,F,2021,3,brian-johnson,barclays,True,0,"Two questions.
First, a quick -- not quite housekeeping, but definitely, balance sheet question.
As you restated the dividend at the level, just could you maybe talk us through the investment-grade rating implications and timeline to get there that you consider -- that you and the board considered when setting that?
"
2890,F,2021,3,brian-johnson,barclays,True,1,"OK.
Second question.
As you think about that 10% volume increase, rough guidance, a couple of things, one, where do you see fleet sales coming back as you kind of bring that up? And second, are you going to take a different attitude toward fleet sales than in sort of the past? I remember Don Leclair saying, he had two factories making door assist.
And rental car companies were about the only buyers for them.
So -- but there's also -- to really rental cars, but maybe some of the government business that's not -- police is not quite the same.
And kind of related to that, as you kind of think about prioritizing production, are there models where you're more comfortable you'll get good price retention, and other models, and I'm going to pick on like the Escape maybe that have a lot of competition in their segment and as capacity comes back less likely to hold price, say, compared to a Bronco.
"
2891,F,2021,3,brian-johnson,barclays,True,2,"OK.
And in terms of price retention and how that's going to vary across your product line?
"
2892,F,2021,3,brian-johnson,barclays,True,3,"Thank you.
"
2893,F,2021,3,brian-johnson,barclays,True,4,"Right.
Operator
Your next question comes from the line of Colin Langan with Wells Fargo.
"
2894,F,2021,3,brian-johnson,barclays,True,5,
2895,F,2021,3,ryan-brinkman,j.p.-morgan,True,0,"Hi, thanks for taking my question.
I thought to ask a few on the order bank, just given the commentary that it grew 50% sequentially in 3Q, excluding the Bronco.
So can you talk about the benefits of the order bank? How it helps to optimize your operations? And what kind of pricing or other trends you might be seeing with regard to the order bank? And then how much of the increase in orders do you think may stem from the currently very strong new product cadence or from the currently low inventory environment? And what avenues are there available to drive orders as industry conditions eventually normalize?
"
2896,F,2021,3,ryan-brinkman,j.p.-morgan,True,1,"OK.
Great.
And then just as a quick follow-up to that.
It seems as which was discussed earlier that product development times are speeding up, maybe particularly with regard to EVs.
The Lightning, for example, seems to come together very fast.
Another trend seems to be that automakers are revealing their EVs for a longer period of time before the actual start of production, maybe because they're so eager to show them, consumers are so clamoring for them.
Does that mean that you think that order banks and ordering in advance might be even more popular with electric vehicles? What are you seeing with regard to that?
"
2897,F,2021,3,ryan-brinkman,j.p.-morgan,True,2,"Very helpful.
Thank you.
Operator
Your next question comes from the line of Rod Lache with Wolfe Research.
"
2898,F,2021,3,ryan-brinkman,j.p.-morgan,True,3,
2899,F,2021,3,joseph-spak,rbc-capital-markets,True,0,"Thank you.
Maybe just one quick one on the free cash guidance, which I think you maintained despite the EBIT guidance going higher.
So is there something going on with working capital or something because you're saying you're releasing more vehicles? So I wouldn't think that would actually be a positive factor in the fourth quarter as well.
So I'm curious what the offset is.
"
2900,F,2021,3,joseph-spak,rbc-capital-markets,True,1,"OK.
And then I want to go back to some of the BEV announcements you've made over the past couple of months.
And I know you talked again about the spend today, and you're now spending more than $30 billion.
And I appreciate the breakdown you gave us sort of how you're spending that.
Maybe this is just me, but I actually find it still fairly difficult to track what exactly you're spending over the coming years because I believe some of that has already been spent.
So is it possible to maybe just say like of that $30 billion, what's being spent like starting next year through the middle of the decade?
"
2901,F,2021,3,joseph-spak,rbc-capital-markets,True,2,"That's helpful.
I appreciate it.
Operator
Your next question comes from the line of Itay Michaeli with Citi.
"
2902,F,2021,3,joseph-spak,rbc-capital-markets,True,3,
2903,F,2021,3,emmanuel-rosner,deutsche-bank,True,0,"Thank you very much, and good evening.
Two questions, please.
"
2904,F,2021,3,emmanuel-rosner,deutsche-bank,True,1,"Two questions.
The first one, very pleased to see beyond a target and -- for this 8% margin by 2023, a big focus of the company and clearly showing some progress there.
How should we think about the impact on this from the margins on your electric vehicles? Obviously, the scale takes some time to build up, but you're going through that right now and probably have some level of visibility.
So what's your lead to thinking around trajectory for margins on some of your BEVs? And to what extent you will or will not impact overall company margins and potentially how do we think about it beyond 2023?
"
2905,F,2021,3,emmanuel-rosner,deutsche-bank,True,2,"Thank you.
And then my second question was on Argo.
So very encouraged to see that you would like to encourage them as supportive of accessing the public markets.
How do you envisage the future relationship between Ford and Argo to be? How important is that going to be as part of your overall business model?
"
2906,F,2021,3,emmanuel-rosner,deutsche-bank,True,3,"Thank you.
Operator
Your final question comes from the line of Adam Jonas with Morgan Stanley.
"
2907,F,2021,3,emmanuel-rosner,deutsche-bank,True,4,
2908,F,2021,2,rod-lache,wolfe-research,True,0,"Hi, everybody.
I just first wanted to clarify the answer that you gave to Brian's question.
So you're going to be annualizing at $6 billion to $8 billion in the back half.
And I think what a lot of people want to understand is, is that kind of a fair bridging-off point for us to think about what happens from here into 2022 and beyond? So did you assume some moderation of pricing already in that number? Is that level of investment kind of the run rate? And how should we think about the incremental benefit from that run rate for Bronco, Maverick, the further warranty improvement, and some of the international improvements that you're working on?
"
2909,F,2021,2,rod-lache,wolfe-research,True,1,"And just secondly, really interesting comment about that sevenfold increase in your order bank and changing the way that vehicles are sold.
Can you just talk a little bit about what that actually means from a volume perspective? Because I don't think we've ever really known what your actual customer order bank actually -- but what's the magnitude of that? Maybe you could just tell us what that number was a year ago.
And any thoughts on what this actually means for pricing? Obviously, it's positive, but those units are not going to land on dealer lots for very long.
So it would seem that there's really not a big reason to significantly boost incentives anytime soon if they're leaving lots very quickly.
"
2910,F,2021,2,rod-lache,wolfe-research,True,2,"Thanks.
Makes sense.
Thanks, everybody.
Operator
Our next question comes from John Murphy, Bank of America.
"
2911,F,2021,2,rod-lache,wolfe-research,True,3,
2912,F,2021,2,adam-jonas,morgan-stanley,True,0,"Thanks.
Great call so far.
And, Jim, I have to say I did a Ctrl+F for the word hybrid in the deck and in the press release and I don't see it, man.
No hybrid.
It's a beautiful thing, so good.
"
2913,F,2021,2,adam-jonas,morgan-stanley,True,1,"Yes.
But they're dead.
They're gone.
All right.
"
2914,F,2021,2,adam-jonas,morgan-stanley,True,2,"My question on EVs, right, your BEVs, when do you think that they can be a positive profit on a fully costed basis, not contribution? Like when can they be profitable? And do you think 2022 is still too early for that? My first and I have a follow-up.
"
2915,F,2021,2,adam-jonas,morgan-stanley,True,3,"Well, I mean, that's incredible at a $50,000 type run rate for that to be correct.
OK.
My follow-on question, Jim, is about always-on in the order bank.
I mean, I think this is really huge.
Just really interesting, when you combine the order bank system with always-on, where you go kind of can engage the consumer directly for services and F&I and insurance and the OTA.
But I am talking to some dealers that are freaking out, that some Darwinian forces could be at work where you're not, let's say, directly infringing on the franchise laws but you're dancing close, as you probably should, given all the technological changes over the past 70 or 80 years since these laws came.
So what's your message to them? What if order book goes to 80% of your units or the majority and then the dealers are just the delivery centers and then you're going direct on all the other wonderful services? What's the message to the dealers?
"
2916,F,2021,2,adam-jonas,morgan-stanley,True,4,
2917,F,2021,2,philippe-houchois,jefferies,True,0,"Yes.
Good afternoon.
Thank you very much.
I've got two questions.
The first one, sorry, go back on these order bank and inventory levels.
To be honest, I'm a bit surprised you're talking about 50 to 60 days of inventory in the future because that's not much lower than what we've had in the past.
And I would have thought the order bank would actually enable you to actually carry much less inventory, and we've seen the benefit of that to pricing.
So I wonder if the 50, 60 days kind of the first step that you think you can do better in the future.
And along those lines and then maybe more on the Ford Credit side, but when I look at European car companies, they carry more finished products on their balance sheet, the core balance sheet, and then relatively less on the finco balance sheet through the dealer receivables they use as a proxy.
Is the opposite in the U.S.? And I'm just wondering, if you look at a situation where you go to more order banking for your production, if you end up carrying more inventory on your industrial balance sheet, which would increase your working capital requirement from an industrial standpoint.
That was my first question.
And the second one, if I can ask briefly on China.
It seems like you're stalling a bit in China.
And because you've localized a lot more of Lincoln, more profitable, you had big losses in consolidated side before.
And I'm just wondering, can you comment maybe on what is happening generally in China? There seems to be a concern about how the Chinese brands are making good progress.
Some of the EVs launched by your competitors are not quite getting the love from customers that was expected.
And I'm just wondering if you see a more difficult environment in China for you in the balance of the year and to next year.
"
2918,F,2021,2,philippe-houchois,jefferies,True,1,"Thank you very much.
Operator
And our final question for the day will come from the line of Dan Levy with Credit Suisse.
"
2919,F,2021,2,philippe-houchois,jefferies,True,2,
2920,F,2021,2,lynn-antipas-tyson,"executive-director,-investor-relations",False,0,"Thank you, Holly.
Welcome to Ford Motor Company's second-quarter 2021 earnings call.
With me today are Jim Farley, our president and CEO; and John Lawler, our chief financial officer.
Also joining us for Q&A is Marion Harris, CEO of Ford Credit.
Today's discussions include some non-GAAP references.
These are reconciled to the most comparable U.S.
GAAP measures in the appendix of our earnings deck.
You can find the deck along with the rest of our earnings materials as well as content from our Capital Markets Day at shareholder.ford.com.
Today's discussion also includes forward-looking statements about our expectations.
Actual results may differ from those stated.
The most significant factors that could cause actual results to differ are included on Page 21.
Unless otherwise noted, all comparisons are year over year.
Company EBIT, EPS, and free cash flow are on an adjusted basis, and product mix is volume-weighted.
A quick update on our upcoming IR events.
On Monday, August 2, Barclays will host a fireside chat with John Lawler and Lisa Drake, our chief operating officer for North America.
On Tuesday, August 3, Jefferies will host a virtual fireside chat with Alex Purdy, our director for business operations for enterprise connectivity.
And on August 11, JPMorgan will host a virtual fireside chat with Hau Thai-Tang, our chief product platform, and operations officer.
Now I'll turn the call over to Jim Farley.

"
2921,F,2021,2,lynn-antipas-tyson,"executive-director,-investor-relations",False,1,
2922,F,2021,2,jim-farley,president-and-chief-executive-officer,False,0,"Thank you, Lynn.
Hello, everyone, and thanks for joining us today.
Early in the second quarter two months ago, we detailed our strategy for the future of Ford.
Put simply, our Ford+ plan is focused on two things: really distinctive products that only Ford could do; and an always-on relationship and experience for our customers that get better and better over time.
We're building on our foundational strengths, our iconic products, the uniquely appealing vehicles, our manufacturing excellence, and the industry's best captive finance company, but we're now adding new capabilities and new talents and we're investing in new businesses that will accelerate our value we create for customers and our investors.
We're committed to delivering a richer experience for our Ford and Lincoln customers, one that improves over time with things like our over-the-air software upgrades, data-driven experiences, productivity and uptime services for our critical commercial customers, charging software, and a lot more.
Ford+ also means introducing the industry's most compelling high-volume electric vehicle lineup and investing the capital and human resources required to design and build world-class batteries and electric powertrain components.
And with Argo AI, we're well-positioned to launch an autonomous people and goods delivery business with significant future growth potential.
But fundamental to transforming Ford is to further strengthen our auto operations while we're also expanding our addressable market.
Our commitment is to earn your confidence with strong execution quarter after quarter, year after year, delivering solid returns regardless of the challenges that we face with external environment like we did in the second quarter.
Despite the many headwinds from the semiconductor shortage, some of which were unique to Ford, our team skillfully managed our business and we generated a positive EBIT.
And I can tell you that this outcome was far from certain at the beginning of the quarter.
It required intense focus from our team on cost, pricing, and mix.
The primary advantage we have right now is the strength of our product portfolio, and it's about to get a lot stronger.
We stopped making me-too products in declining segments a few years ago, and we unleashed our product development team to create emotional and distinctive products that only can come from Ford.
The Mustang Mach-E, which is already the second best-selling electric SUV in the United States, was recently named Car and Driver Electric Vehicle of the Year after rigorous testing against 10 other great EVs, including the Tesla Model Y Performance, the Porsche Taycan, and the Audi e-tron.
The demand for our first round of high-volume EVs clearly has exceeded our most optimistic projections.
The reservations for the F-150 Lightning have now climbed well past 120,000 units, and 75% of those customers are new to Ford.
We are now working around the clock to break constraints and increase our manufacturing capacity for these red-hot, new battery electric vehicles.
We're working with LG Chem, SKI Innovation to increase our annual battery capacity for the Mustang Mach-E by 70%, and we're taking similar actions ahead of the launches of the E-Transit later this year and the F-150 Lightning early next year.
The customer and critical reception to our new Bronco lineup has also been remarkable.
In June, we started shipments to fulfill 125,000 orders we have for Bronco two- and four-door models, and 70% of those Bronco customers are also new to Ford.
And then there's the Maverick, our upcoming hybrid pickup that offers room for five gets 40 miles per gallon in the city and is priced starting at less than $20,000.
And customers already recognize the value of this product, and the initial interest to our dealers is more than almost 80,000 orders.
Great products alone are not sufficient though to deliver Ford+.
Always-on means we are regularly interacting with our customers on things large and small, and we're building new capabilities like connected services to enrich the customer experience and drive reoccurring revenue streams.
We developed a proprietary software and hardware stack we call Blue Oval Intelligence to deliver updates to customers' vehicles over the air.
Some of our competitors can do it for their entertainment systems.
We do it for almost all of our modules in the vehicle.
For example, the Mustang Mach-E activation rates, the number of customers who opt in to connected services like FordPass, are now over 95%.
We have now updated more than 150,000 vehicles over the year just this year, and we expect this -- to top 600,000 vehicles by year end.
And by 2028, we will have 33 million OTA capability vehicles on the road around the world.
And we're mining the real-world data from these vehicles real time to better meet our customer needs.
To me, this is the most important point.
For example, driven by the vehicle data from the Mustang Mach-E and the F-150 already, we've identified $50 million in efficiencies just from warranty cost avoidance and other opportunities.
We're also building out our global Ford Pro commercial business, which we expect to grow from $45 billion in 2025 from $27 billion in 2019.
Last month, we announced our acquisition of Electriphi to help accelerate electric vehicle fleet adoption by offering those customers the best-scaled depot charging experience for all commercial customers.
It's an example of how we're building out Ford Pro now.
In mobility, we are now focused on planning and executing a phased deployment of AVs that will lead to large-scale commercialization of Ford's AVs.
Last week, as you've seen, we reached the industry-first collaboration between Argo and Lyft to deploy Ford driverless vehicles on the Lyft TNC network.
This collaboration will enable commercial deployment at scale and demonstrate Ford and Argo's ability to connect into multiple TNCs, or transportation networks.
And on the technology front, Argo -- I'm really excited about this, introduced Argo Lidar, which will help us expand our autonomous services beyond the dense urban areas that most are focused on.
This new lidar, designed to be cost-effective and manufacturing at scale, will offer what we believe is the industry's longest distance-sensing range of 400 meters with dark object detection or safe highway driving.
Now before John reports on the quarter and our expectations for the rest of the year, let me give you an update on the semiconductor situation.
In April, we said we'd expect to lose about 50% of our planned volume in the second quarter, which then implied a loss in adjusted EBIT.
In fact, we did better than expected.
We leveraged the strong demand to optimize our revenue and profits.
We're seeing signs of improvement in the flow of chips now in the third quarter, but the situation remains fluid especially due to the delay in ramp-up of one of our key suppliers, Renesas, that Ford is uniquely exposed to in the first half.
Overall, after effectively managing through the first half, we are now spring-loaded for growth in the second half and beyond because of those red-hot products, pent-up demand, and improving chip supply.
Navigating these chip constraints has led us to make important permanent changes in our business model at Ford.
We are modernizing our go-to-market strategy.
What does that mean? We're placing a greater emphasis on build-to-order sales bank, not just low stocks.
We have learned that, yes, operating with fewer vehicles on lots is not only possible but it's better for customers, dealers, and Ford.
But we're also driving a significant increase in the number of customers configuring and ordering their vehicles online so we have better visibility to real demand using an order bank.
This allows us to lower inventories, simplify our incentives and reduce our order complexity and the industrial system's cost.
For our customers, upside is that they more quickly get the precise vehicle they want.
Now, this isn't theoretical.
I hope we get into the Q&A.
We're doing it right now as we speak.
Relative to the supply chain, we made three notable changes.
First, we are no longer relying heavily on a tiered procurement structure for transparency.
We are now engaging directly, for example, with the fabs on semiconductors and key points in the supply chain for our critical components, electronic components.
With closer relationships and more transparent exchange of information such as technology road maps, we can integrate their know-how into our designs to better align supply and demand.
Second, we are providing a longer-term forecast to critical vendors so they can better understand and accommodate our requirements.
And third, we are more comprehensively scanning for obstacles in our supply chain.
Risk mitigation actions include stockpiling of critical parts like semis, dual sourcing, and design interchangeability in the case of single sources.
These changes are all being applied to new technologies as well, including batteries, which are rapidly becoming a larger portion of our bill of material at Ford.
Our pending joint venture with SK Innovation, called Blue Oval SK, will produce EV battery cells and arrays, helping us secure supplies of batteries at competitive cost and performance levels really critical, given our demand for our new electric vehicles.
And now I'd like to turn it over to John to take us through the results for the quarter and our outlook.
"
2923,F,2021,2,jim-farley,president-and-chief-executive-officer,False,1,"And we are not slowing down on modernization because of the chip situation.
In fact, we're doing the opposite.
"
2924,F,2021,2,jim-farley,president-and-chief-executive-officer,False,2,"And we will not cede truck leadership to anyone.
"
2925,F,2021,2,jim-farley,president-and-chief-executive-officer,False,3,"Great question.
So we just launched FORDLiive, as you mentioned, in the U.K.
and Spain.
We have five more EU countries covered by the end of the year to launch.
So we're really excited about FORDLiive.
What we've committed to so far is in the next couple of years, by 2025, we expect our digital and charging revenue in Ford Pro to be about $1 billion.
Today -- I wish we had more time to focus on this frankly, we have about just under 200,000 unique subscriptions for our telematics and data services.
We grew at about 20,000 units in the core, 20,000 subscriptions in the quarter.
And we feel like that digital telematics and selling data like fuel tank information plus adding the charging services like Electriphi for depot charging for our customers are high-growth area with the revenue to that level in the next couple of years.
The monetization of FORDLiive is really around our traditional parts business, which is very high margins and we have a very low share.
So the opportunity for us, upside, is tremendous.
Post-warranty, even in our commercial customers, we get very few of those customers.
And so the real payoff for this closed-loop is going to be much higher share post-warranty of that very profitable business.
"
